ORCID,full_name,given_name,family_name,credit_name,status_code,error
0009-0001-9000-224X,Michael Yue,Michael,Yue,,200,
0009-0001-9002-0368,Amogelang  Mahuma,Amogelang ,Mahuma,,200,
0009-0001-9002-0747,Taegyun Lim,Taegyun,Lim,,200,
0009-0001-9020-5186,Eric Yu,Eric,Yu,,200,
0009-0001-9053-4545,Ly Tran,Ly,Tran,,200,
0009-0001-9079-1672,Celia Eckert,Celia,Eckert,,200,
0009-0001-9089-6909,Rose O'Connor,Rose,O'Connor,,200,
0009-0001-9113-4906,Alexia  Fayd’herbe ,Alexia ,Fayd’herbe ,,200,
0009-0001-9126-7303,Cameron Adkins,Cameron Adkins,,,200,
0009-0001-9130-0249,Joseph Rone,Joseph,Rone,,200,
0009-0001-9141-8394,Alexander Hernandez,Alexander,Hernandez,,200,
0009-0001-9145-3464,Salmaan Mirza,Salmaan,Mirza,,200,
0009-0001-9157-5461,Samuel Piascik,Samuel,Piascik,,200,
0009-0001-9177-2051,Jorge Alejandro Arias-Vega,Jorge Alejandro,Arias-Vega,,200,
0009-0001-9224-754X,Abril,Abril,,,200,
0009-0001-9231-6787,Pierfrancesco Mei,Pierfrancesco,Mei,,200,
0009-0001-9233-4344,Denis,Denis,,,200,
0009-0001-9237-9323,Jaewon Chang,Jaewon,Chang,,200,
0009-0001-9243-2593,Jackson Thomas Anderson,Jackson Thomas,Anderson,,200,
0009-0001-9265-0638,Michelle Moon,Michelle,Moon,,200,
0009-0001-9336-2080,James Kasser,James,Kasser,,200,
0009-0001-9371-4840,Michelle Chen,Michelle,Chen,,200,
0009-0001-9384-061X,Makenzie Wenninghoff,Makenzie,Wenninghoff,,200,
0009-0001-9498-5087,My Trinh,My,Trinh,,200,
0009-0001-9516-2242,Jennifer McGuirl,Jennifer,McGuirl,,200,
0009-0001-9560-6384,Toru,Toru,,,200,
0009-0001-9576-4972,Brandon Matthew Ptak,Brandon Matthew Ptak,,,200,
0009-0001-9585-4943,Elena Mustakova-Possardt,Elena,Mustakova-Possardt,,200,
0009-0001-9592-012X,Mariah Ortega,Mariah,Ortega,,200,
0009-0001-9616-686X,Irene S Lee,Irene,Lee,Irene S Lee,200,
0009-0001-9724-7901,Jonathan Melendez Torres,Jonathan,Melendez Torres,Jonathan Melendez Torres,200,
0009-0001-9758-801X,Liam Leeming,Liam,Leeming,,200,
0009-0001-9794-0319,Louis  Copplestone,Louis ,Copplestone,,200,
0009-0001-9803-1686,esraa shaban,esraa,shaban,,200,
0009-0001-9821-1839,Maya Doig-Acuna,Maya,Doig-Acuna,,200,
0009-0001-9852-7593,Irith Katiyar,Irith,Katiyar,,200,
0009-0001-9927-7231,Carrie  S,Carrie ,S,,200,
0009-0001-9929-3135,"Borges, Julian Y. V.",Julian,Borges,"Borges, Julian Y. V.",200,
0009-0001-9937-7056,Tyler Richard,Tyler,Richard,,200,
0009-0001-9991-056X,Nikhit Kambdur,Nikhit,Kambdur,,200,
0009-0002-0030-8948,Amelie Hattori Printz,Amelie,Hattori Printz,,200,
0009-0002-0050-3081,Jan Tobias  Boehnke,Jan Tobias ,Boehnke,,200,
0009-0002-0053-3854,Jeanette Petit,Jeanette,Petit,,200,
0009-0002-0075-7698,Julia Hintlian,Julia,Hintlian,,200,
0009-0002-0153-0188,Jacobus Kovac,Jacobus,Kovac,,200,
0009-0002-0177-0253,Christina Herold,Christina,Herold,,200,
0009-0002-0198-5254,Yifei Zhang,Yifei,Zhang,,200,
0009-0002-0206-0114,Sara Morini Sweet,Sara,Morini Sweet,,200,
0009-0002-0213-4160,Jingfei  Huang,Jingfei ,Huang,,200,
0009-0002-0232-321X,Joseph Olivier Gauvreau,Joseph Olivier,Gauvreau,,200,
0009-0002-0234-5400,Ashley Etemadi,Ashley,Etemadi,,200,
0009-0002-0329-457X,Rebecca J. Mendoza,Rebecca,Mendoza,Rebecca J. Mendoza,200,
0009-0002-0375-9971,Abigail Weber,Abigail Weber,,,200,
0009-0002-0400-7958,Mahbuba,Mahbuba,,,200,
0009-0002-0406-8080,Jennifer Conklin-Frank,Jennifer,Conklin-Frank,,200,
0009-0002-0431-902X,Ariel Mekonen,Ariel Mekonen,,,200,
0009-0002-0495-0532,Sarah Kulkarni,Sarah,Kulkarni,,200,
0009-0002-0498-7765,Reva Wolf,Reva,Wolf,,200,
0009-0002-0499-3882,Tan-Hanh Pham,Tan-Hanh,Pham,Tan-Hanh Pham,200,
0009-0002-0534-0875,Kausalya Mahadevan,Kausalya,Mahadevan,,200,
0009-0002-0605-001X,Il Won Suh,Il Won,Suh,,200,
0009-0002-0618-7809,Nate Phillips,Nate,Phillips,,200,
0009-0002-0649-1181,Lamisa Mahmud,Lamisa Mahmud,,,200,
0009-0002-0697-3236,Yu-Hsin Ting,Yu-Hsin,Ting,,200,
0009-0002-0703-8717,Annisa Fajriani,Annisa,Fajriani,,200,
0009-0002-0714-3787,Sarah Obenauer,Sarah Obenauer,,,200,
0009-0002-0717-3580,Isaura Gallegos,Isaura,Gallegos,,200,
0009-0002-0746-7618,Zheng Fang,Zheng,Fang,,200,
0009-0002-0758-3336,Maneli Doroudian Tehrani,Maneli,Doroudian Tehrani,,200,
0009-0002-0776-7100,Dev Patel,Dev,Patel,,200,
0009-0002-0785-1601,Mary  Sears,Mary ,Sears,,200,
0009-0002-0812-9450,Rebecca Tushnet,Rebecca,Tushnet,,200,
0009-0002-0837-3824,Kaija Vitins Hornburg,Kaija,Vitins Hornburg,,200,
0009-0002-0863-0800,Helena S. Coloma,Helena Sanchez,Coloma,Helena S. Coloma,200,
0009-0002-0864-1083,Miranda Shen,Miranda,Shen,,200,
0009-0002-0872-7821,Frederick Feilden,Frederick,Feilden,,200,
0009-0002-0889-8620,Bronwyn Miller,Bronwyn,Miller,,200,
0009-0002-0895-133X,Temitayo Abayomi,Temitayo,Abayomi,,200,
0009-0002-1022-3569,Xiaotian Yin,Xiaotian,Yin,,200,
0009-0002-1026-4504,Marcos Caetano,Marcos,Caetano,,200,
0009-0002-1026-6796,Adelaide Mandeville,Adelaide,Mandeville,,200,
0009-0002-1040-6680,Spencer Lee,Spencer,Lee,,200,
0009-0002-1052-4310,Anastasios Christidis,Anastasios,Christidis,,200,
0009-0002-1060-8397,Emma Spooner,Emma,Spooner,,200,
0009-0002-1063-5117,Callysta Thony,Callysta,Thony,,200,
0009-0002-1085-052X,Jiaowei Gong,Jiaowei,Gong,,200,
0009-0002-1129-2718,Susan Moore Johnson Johnson,Susan Moore Johnson,Johnson,,200,
0009-0002-1176-2206,Yingning Sang,Yingning,Sang,,200,
0009-0002-1182-6513,Amy Feng,Amy,Feng,,200,
0009-0002-1216-4590,Aaminah Kobeisy,Aaminah Kobeisy,,,200,
0009-0002-1241-8626,Gianna Colombo,Gianna,Colombo,,200,
0009-0002-1296-239X,Helen Read,Helen,Read,,200,
0009-0002-1320-3782,Rachel Welsh,Rachel,Welsh,,200,
0009-0002-1326-7049,Georgios Dougalis,Georgios,Dougalis,,200,
0009-0002-1377-477X,Debora Spar,Debora,Spar,,200,
0009-0002-1394-0678,Wiktor Karpinski,Wiktor,Karpinski,,200,
0009-0002-1422-7647,Alice Wu,Alice,Wu,,200,
0009-0002-1440-3858,Yizhong R. Hu,Yizhong Richard,Hu,Yizhong R. Hu,200,
0009-0002-1443-2325,Iñaki Arango,Iñaki,Arango,,200,
0009-0002-1444-4430,Ning-Er Lei,Ning-Er,Lei,,200,
0009-0002-1514-8385,Maike Stein,Maike,Stein,,200,
0009-0002-1519-5931,Sydney Fitzgerald,Sydney Fitzgerald,,,200,
0009-0002-1536-2541,Naija Barakat,Naija,Barakat,,200,
0009-0002-1536-3640,Annabel Chang,Annabel,Chang,,200,
0009-0002-1559-9012,Olivia Langlois,Olivia,Langlois,,200,
0009-0002-1596-0461,Daniel Liauw,Daniel,Liauw,,200,
0009-0002-1620-2398,Phoebe Cai,Phoebe,Cai,,200,
0009-0002-1638-1285,Mohammad Sagha,Mohammad,Sagha,,200,
0009-0002-1640-1135,Gerry Serwald,Gerry,Serwald,,200,
0009-0002-1675-6753,Fabiola Belibi,Fabiola,Belibi,,200,
0009-0002-1707-3954,Joseph Passman,Joseph,Passman,,200,
0009-0002-1718-9164,James Fazioli,"James, Jay",Fazioli,James Fazioli,200,
0009-0002-1733-7868,Philip Liston-Kraft,Philip,Liston-Kraft,,200,
0009-0002-1751-9856,Junyoung Kim,Junyoung,Kim,,200,
0009-0002-1752-0603,Siri Neerchal,Siri Neerchal,,,200,
0009-0002-1761-7894,Lily Cao,Lily,Cao,,200,
0009-0002-1772-4227,Mauli T. Shah,Mauli T.,Shah,,200,
0009-0002-1781-7984,Caroline R. Berish,Caroline,Berish,Caroline R. Berish,200,
0009-0002-1786-1635,Adrianne Kweon,Adrianne,Kweon,,200,
0009-0002-1810-4134,Umakanth Katwa,Umakanth,Katwa,,200,
0009-0002-1825-2030,Patrisha Lazatin,Patrisha,Lazatin,,200,
0009-0002-1837-7036,Timothy Hoffman,Timothy,Hoffman,,200,
0009-0002-1900-8849,Matthew Willis,Matthew,Willis,,200,
0009-0002-1912-1286,PJ Purchase,PJ,Purchase,,200,
0009-0002-1912-4049,Sarfarazurrehman Shaikh,Sarfarazurrehman,Shaikh,,200,
0009-0002-1935-643X,KUAN JUNG LU,KUAN JUNG,LU,,200,
0009-0002-1938-1328,Kristen McCormack,Kristen,McCormack,,200,
0009-0002-1940-0592,Hannes Stengel,Hannes,Stengel,,200,
0009-0002-1973-8673,Julia Paley,Julia,Paley,,200,
0009-0002-1986-1946,Sergei Frolov,Sergei,Frolov,,200,
0009-0002-1986-2789,Hafsah Mushtaq ,Hafsah,Mushtaq ,,200,
0009-0002-1989-6313,Krista L.R. Cezair,Krista,Cezair,Krista L.R. Cezair,200,
0009-0002-2045-5005,Hindou  Baddih ,Hindou ,Baddih ,,200,
0009-0002-2077-548X,Gasser Elbanna,Gasser,Elbanna,,200,
0009-0002-2080-4156,Yunpeng Tan,Yunpeng,Tan,,200,
0009-0002-2082-0850,Nikhil Mulani,Nikhil,Mulani,,200,
0009-0002-2212-6969,Jamla Rizek,Jamla,Rizek,,200,
0009-0002-2220-8278,Panhui Fu,Panhui,Fu,,200,
0009-0002-2304-501X,Patrick Song,Patrick Song,,,200,
0009-0002-2318-4933,Samuel  Nangle,Samuel ,Nangle,,200,
0009-0002-2355-8501,"Nellie, Eileen Fitzpatrick ","Nellie, Eileen",Fitzpatrick ,,200,
0009-0002-2361-0154,Alex Delacroix ,Alex,Delacroix ,,200,
0009-0002-2375-9450,Mario Adkins,Mario,Adkins,,200,
0009-0002-2391-2160,Margaret Ofori,Margaret,Ofori,,200,
0009-0002-2403-6414,Mary Patricia Stormon-Flynn,Mary Patricia,Stormon-Flynn,,200,
0009-0002-2429-1853,Nix Liu Xin,Nix Liu Xin,,,200,
0009-0002-2430-2110,Kenneth Chen,Kenneth,Chen,,200,
0009-0002-2453-6582,David Galaxy,David Galaxy,,,200,
0009-0002-2479-2076,Maryam Shamloo,Maryam,Shamloo,,200,
0009-0002-2487-9841,Daniel Donoghue,Daniel,Donoghue,,200,
0009-0002-2494-1342,Maria Constanza Abuin,Maria Constanza Abuin,,,200,
0009-0002-2535-4262,Julie Finkel,Julie,Finkel,,200,
0009-0002-2587-1796,Sara Howard,Sara,Howard,,200,
0009-0002-2591-6990,Dimitri Desmonts de Lamache,Dimitri,Desmonts de Lamache,,200,
0009-0002-2591-9008,Emily Yang,Emily,Yang,,200,
0009-0002-2626-7240,Yoselin Rios-Saldivar,Yoselin,Rios-Saldivar,,200,
0009-0002-2634-8585,Dang Nguyen,Dang,Nguyen,,200,
0009-0002-2659-9608,Anil,Anil,,,200,
0009-0002-2726-2986,Kennedy Leehealey,Kennedy,Leehealey,,200,
0009-0002-2761-7580,Ani  Liu,Ani ,Liu,,200,
0009-0002-2806-6119,Jeidy M Batista Batista,Jeidy M Batista,Batista,,200,
0009-0002-2808-4827,William Browne,William,Browne,,200,
0009-0002-2826-1723,Tazzy Cole,Tazzy,Cole,,200,
0009-0002-2853-6643,Anne Harrington,Anne,Harrington,,200,
0009-0002-2857-8819,Marissa Zheng,Marissa Zheng,,,200,
0009-0002-2865-0112,Michael Puett,Michael,Puett,,200,
0009-0002-2887-1943,Jiten,Jiten,,,200,
0009-0002-2901-365X,Eric S Taylor,Eric S,Taylor,,200,
0009-0002-2902-261X,Natasha Valencic,Natasha,Valencic,,200,
0009-0002-2903-8814,Mark Vandermyde,Mark,Vandermyde,,200,
0009-0002-2917-8032,Adam Crain,Adam,Crain,,200,
0009-0002-2958-8592,Annelise Feliu,Annelise,Feliu,,200,
0009-0002-2992-7961,Esha Prakash,Esha,Prakash,,200,
0009-0002-3011-9216,Connor,Connor,,,200,
0009-0002-3056-1733,Marco Túlio Elias Alves,Marco Túlio,Elias Alves,,200,
0009-0002-3084-0775,Arezoo Ghazagh,Arezoo,Ghazagh,,200,
0009-0002-3090-8389,Gabriel Adriane Velasco,Gabriel Adriane,Velasco,,200,
0009-0002-3091-261X,Connor Kubeisy,Connor,Kubeisy,,200,
0009-0002-3181-9994,Xiaoyi Fan,Xiaoyi,Fan,,200,
0009-0002-3190-2501,Anushka Verma,Anushka,Verma,,200,
0009-0002-3201-4290,Jean-Francois Fournel,Jean-Francois,Fournel,,200,
0009-0002-3257-9654,Mitchell J. Silver,Mitchell,Silver,Mitchell J. Silver,200,
0009-0002-3273-1361,Jeannine Cavender-Bares,Jeannine,Cavender-Bares,,200,
0009-0002-3333-9257,Anny Chan,Anny,Chan,Anny Chan,200,
0009-0002-3347-1071,Aditi Kannan,Aditi,Kannan,,200,
0009-0002-3348-5756,Hugh Hankenson,Hugh,Hankenson,,200,
0009-0002-3367-4709,Martin Rodriguez Rodriguez,Martin,Rodriguez Rodriguez,,200,
0009-0002-3371-8054,Milan Lustig,Milan,Lustig,,200,
0009-0002-3377-1170,Sven Turkalj,Sven,Turkalj,,200,
0009-0002-3380-9140,Ezra Chan,Ezra,Chan,,200,
0009-0002-3436-960X,Jane Elisabeth Solometo Berrill,Jane Elisabeth Solometo Berrill,,,200,
0009-0002-3477-5827,Aaron Suzar,Aaron,Suzar,,200,
0009-0002-3530-0700,Jaya Karamcheti,Jaya,Karamcheti,,200,
0009-0002-3533-1443,Xiaolan ke,Xiaolan,ke,,200,
0009-0002-3533-4193,Maxx King,Maxx,King,,200,
0009-0002-3562-1379,Kevin Schult,Kevin,Schult,,200,
0009-0002-3580-006X,Angelo Dagonel,Angelo Dagonel,,,200,
0009-0002-3614-0147,Nicholas Duncan,Nicholas,Duncan,,200,
0009-0002-3624-3509,Yunyi Wang,Yunyi,Wang,,200,
0009-0002-3680-3932,Luke W. Chen,Luke,Chen,Luke W. Chen,200,
0009-0002-3689-0861,Vincent Boersch-Supan,Vincent,Boersch-Supan,,200,
0009-0002-3695-4538,Matthew D'Ambrosio Griffith,Matthew,D'Ambrosio Griffith,,200,
0009-0002-3734-4870,Chuck Lin,Chuck,Lin,,200,
0009-0002-3742-0829,Connie Yu,Connie,Yu,,200,
0009-0002-3758-6757,Jie Li,Jie,Li,,200,
0009-0002-3758-8285,Leah Lourenco,Leah,Lourenco,,200,
0009-0002-3767-0959,Maria Carolina Fontana Antunes De Oliveira ,Maria Carolina,Fontana Antunes De Oliveira ,,200,
0009-0002-3785-8513,Zhun Deng,Zhun,Deng,,200,
0009-0002-3792-4154,Melina Melgoza,Melina,Melgoza,,200,
0009-0002-3800-9943,Thomas Graeber,Thomas,Graeber,,200,
0009-0002-3844-3096,Lina Fellah,Lina,Fellah,,200,
0009-0002-3935-5418,Wylie Daniel Chen-hsi Chang,Wylie Daniel Chen-hsi,Chang,,200,
0009-0002-3974-0092,Meira Khayter,Meira,Khayter,,200,
0009-0002-4026-9680,David Brown,David,Brown,,200,
0009-0002-4039-4545,Melissa Vela,Melissa Vela,,,200,
0009-0002-4056-1913,Samuel Sinclair,Samuel,Sinclair,,200,
0009-0002-4058-8120,Sarah Payne,Sarah,Payne,,200,
0009-0002-4096-8860,Daniel Jafferis,Daniel,Jafferis,,200,
0009-0002-4103-1893,Jiaying Stephanie Su,Jiaying,Su,Jiaying Stephanie Su,200,
0009-0002-4141-7569,Taku Ishihara,Taku,Ishihara,,200,
0009-0002-4167-0070,Frances Hagopian,Frances,Hagopian,,200,
0009-0002-4219-9380,Satomi Yamamoto,Satomi,Yamamoto,,200,
0009-0002-4223-2339,Yuelin Yang,Yuelin,Yang,Yuelin Yang,200,
0009-0002-4240-0718,Kexin Wang,Kexin,Wang,,200,
0009-0002-4266-8220,Giancarlo Cordero Ortiz,Giancarlo,Cordero Ortiz,,200,
0009-0002-4271-598X,Meredith McKinney,Meredith,McKinney,,200,
0009-0002-4346-9901,Yoonju Cho,Yoonju,Cho,,200,
0009-0002-4371-0072,Owen Alexander Ledwell,Owen Alexander,Ledwell,,200,
0009-0002-4431-1380,Mandovi Chatterjee,Mandovi,Chatterjee,,200,
0009-0002-4446-2066,Ariana Elena Castillo,Ariana Elena,Castillo,,200,
0009-0002-4452-5450,Ioana Alexandra Sopuch,Ioana Alexandra,Sopuch,,200,
0009-0002-4460-4503,Feng Lu,Feng,Lu,,200,
0009-0002-4487-6744,Alec Bonham,Alec,Bonham,,200,
0009-0002-4647-8731,Defne Yucebas Yucebas,Defne Yucebas,Yucebas,,200,
0009-0002-4707-4237,Max Lasco,Max,Lasco,,200,
0009-0002-4709-4748,Suhayla  Sarhan,Suhayla ,Sarhan,,200,
0009-0002-4714-0900,Lorena Britton,Lorena,Britton,,200,
0009-0002-4730-7248,Christina Pham,Christina,Pham,,200,
0009-0002-4750-3417,Celia,Celia,,,200,
0009-0002-4767-9551,Andrea Nystedt,Andrea,Nystedt,,200,
0009-0002-4807-5725,Georg Ziegner,Georg,Ziegner,,200,
0009-0002-4887-5730,Elizabeth Sylvester,Elizabeth,Sylvester,,200,
0009-0002-4932-8878,Sarah Olofsson,Sarah,Olofsson,,200,
0009-0002-4946-1476,Amani Chinni,Amani,Chinni,,200,
0009-0002-4952-123X,YANNI ZONG,YANNI,ZONG,,200,
0009-0002-4953-4401,Matteo Cargnelutti,Matteo,Cargnelutti,,200,
0009-0002-4979-7658,Danielle Narae Choi,Danielle,Choi,Danielle Narae Choi,200,
0009-0002-4986-8321,Stephen Guerin,Stephen,Guerin,,200,
0009-0002-4987-8490,Julio Enrique Quinones III Quinones,Julio Enrique Quinones III,Quinones,,200,
0009-0002-4998-5747,Jacqueline O'Brien,Jacqueline,O'Brien,,200,
0009-0002-5014-0039,Owen P Martin,Owen,Martin,Owen P Martin,200,
0009-0002-5016-9878,Jessica Eve Yager,Jessica Eve,Yager,,200,
0009-0002-5021-4990,Emily Caoimhe Mitchell,Emily Caoimhe,Mitchell,,200,
0009-0002-5049-1859,Malayna Leopold,Malayna Leopold,,,200,
0009-0002-5069-4023,Vivian Ng,Vivian,Ng,,200,
0009-0002-5077-7101,Akosua Nyame,Akosua,Nyame,,200,
0009-0002-5162-5409,Chen Yang,Chen,Yang,,200,
0009-0002-5234-8634,Tamara Wehrstein,Tamara,Wehrstein,,200,
0009-0002-5249-8958,Mohammad Mohajer Tabrizi ,Mohammad,Mohajer Tabrizi ,,200,
0009-0002-5280-5858,Tania Novosolova,Tania,Novosolova,,200,
0009-0002-5291-0367,Adriano Fernandes,Adriano,Fernandes,,200,
0009-0002-5326-0845,Shulamit Sternin,Shulamit,Sternin,,200,
0009-0002-5335-4876,Katherine Brinton,Katherine,Brinton,,200,
0009-0002-5345-9651,Aaditya Tangri,Aaditya,Tangri,,200,
0009-0002-5351-3574,Barbara Beatty,Barbara,Beatty,,200,
0009-0002-5396-0403,Antonia Juelich,Antonia,Juelich,Antonia Juelich,200,
0009-0002-5434-2877,Janan Graham-Russell,Janan Graham-Russell,,,200,
0009-0002-5442-9788,Gardenia Liu,Gardenia Liu,,,200,
0009-0002-5450-9569,Mahitha  Juttu,Mahitha ,Juttu,,200,
0009-0002-5453-3331,Peijun Duan,Peijun,Duan,,200,
0009-0002-5478-7366,Xiaoji Wu,Xiaoji,Wu,,200,
0009-0002-5479-3432,Piper  Derenoncourt,Piper ,Derenoncourt,,200,
0009-0002-5494-6128,Kelvin C. Mo,Kelvin,Mo,Kelvin C. Mo,200,
0009-0002-5517-9020,David Michaels,David Michaels,,,200,
0009-0002-5543-6592,Forhad Ullah,Forhad,Ullah,,200,
0009-0002-5547-6092,Guillaume Henri De Vlaminck,Guillaume Henri,De Vlaminck,,200,
0009-0002-5548-2695,Thomas Sounack,Thomas,Sounack,,200,
0009-0002-5570-6791,Ilana  Kabacznik Luongo Kapah,Ilana ,Kabacznik Luongo Kapah,,200,
0009-0002-5584-5441,William Leonard,William,Leonard,,200,
0009-0002-5594-2292,"Christopher Giardina, MD, PhD",Christopher,Giardina,"Christopher Giardina, MD, PhD",200,
0009-0002-5612-3838,Amirah K Anderson,Amirah K,Anderson,,200,
0009-0002-5614-5439,Olivier Bitoun,Olivier,Bitoun,,200,
0009-0002-5621-7981,Jack Bruno,Jack,Bruno,,200,
0009-0002-5635-1769,cho yang,cho,yang,,200,
0009-0002-5645-3837,Kristin Maple Maple,Kristin Maple,Maple,,200,
0009-0002-5686-5006,William Patrick Murphy III,William,Murphy,William Patrick Murphy III,200,
0009-0002-5694-1574,Adan Ramirez-Figueroa,Adan,Ramirez-Figueroa,,200,
0009-0002-5711-9793,John Ayanian,John,Ayanian,,200,
0009-0002-5747-9238,Jonathan Hintz,Jonathan Hintz,,,200,
0009-0002-5796-8576,Denise Prieto,Denise,Prieto,,200,
0009-0002-5816-0827,Owen Eby,Owen,Eby,,200,
0009-0002-5828-6569,Jongmin Baek,Jongmin,Baek,,200,
0009-0002-5850-0166,Ria Kedia,Ria Kedia,,,200,
0009-0002-5855-6258,Hayley Ulloa,Hayley,Ulloa,,200,
0009-0002-5876-847X,Leila Jahangiri,Leila,Jahangiri,,200,
0009-0002-5937-9679,Li Li,Li,Li,,200,
0009-0002-5942-8776,Hugh Casedgg,Hugh,Casedgg,,200,
0009-0002-5957-3893,Jungmin Lee,Jungmin,Lee,,200,
0009-0002-5968-4366,Danica Sanders,Danica,Sanders,,200,
0009-0002-5997-3977,Elise G. DeArment,Elise,DeArment,Elise G. DeArment,200,
0009-0002-6018-6022,Cade Wolfaardt,Cade,Wolfaardt,,200,
0009-0002-6021-9410,Dhanishtha Upadhyay,Dhanishtha,Upadhyay,,200,
0009-0002-6040-2899,Allen Drew Nelson,Allen Drew,Nelson,,200,
0009-0002-6106-4510,René Livas,René,Livas,,200,
0009-0002-6166-5826,Matthew T. Unger,Matthew T.,Unger,,200,
0009-0002-6168-8737,Vidyan Ravinthiran,Vidyan Ravinthiran,,,200,
0009-0002-6177-3974,Kwong Chak Micheal Choi,Kwong Chak Micheal,Choi,,200,
0009-0002-6182-4508,Veronique  Griffith,Veronique ,Griffith,,200,
0009-0002-6218-6974,Yoeun Chung,Yoeun,Chung,,200,
0009-0002-6219-8166,Kate Gaynor,Kate,Gaynor,,200,
0009-0002-6300-3199,R Morris Levine,R,Morris Levine,,200,
0009-0002-6330-4127,Hannah R Bentz,Hannah R Bentz,,,200,
0009-0002-6347-6711,David Dye,David,Dye,,200,
0009-0002-6368-2806,Yue Ma,Yue,Ma,,200,
0009-0002-6372-5829,Ricky Chu-Chi Huang,Ricky Chu-Chi,Huang,Ricky Chu-Chi Huang,200,
0009-0002-6400-787X,Jennifer Opp,Jennifer,Opp,,200,
0009-0002-6420-3117,Mohamed Hassan,Mohamed,Hassan,,200,
0009-0002-6464-9987,Stephanie Leitzel,Stephanie,Leitzel,,200,
0009-0002-6470-9142,Isabelle Iversen,Isabelle,Iversen,,200,
0009-0002-6484-5873,Lauren McClelland,Lauren,McClelland,,200,
0009-0002-6490-7333,James Ehrets,James,Ehrets,,200,
0009-0002-6546-145X,Lujain  Bitar,Lujain ,Bitar,,200,
0009-0002-6600-1340,Eleanor Walker,Eleanor,Walker,,200,
0009-0002-6611-5495,Matthew,Matthew,,,200,
0009-0002-6627-2810,Eilis,Eilis,,,200,
0009-0002-6639-4420,Maggie Richardson,Maggie Richardson,,,200,
0009-0002-6683-8167,Samantha,Samantha,Tseng,Samantha,200,
0009-0002-6692-3740,Ely Sandler,Ely,Sandler,,200,
0009-0002-6696-0357,Michael Riedl,Michael,Riedl,,200,
0009-0002-6761-494X,Sarah Cho,Sarah,Cho,,200,
0009-0002-6766-4322,Claire Adams,Emily Claire Adèle,Adams,Claire Adams,200,
0009-0002-6824-0126,Damodar Dahal,Damodar,Dahal,,200,
0009-0002-6828-8023,Michael Yin,Michael,Yin,,200,
0009-0002-6842-4048,Michel Arab,Michel,Arab,,200,
0009-0002-6853-7616,Rami Bikdash,Rami Bikdash,,,200,
0009-0002-6890-2038,Kelly Galarza,Kelly,Galarza,,200,
0009-0002-6919-0458,Habeebah Muhammad-Kamal,Habeebah,Muhammad-Kamal,,200,
0009-0002-6950-9924,Matthew Heron,Matthew,Heron,,200,
0009-0002-6971-2754,"Kelly Jordan Murguia, Kelly Murguia Murguia","Kelly Jordan Murguia, Kelly Murguia",Murguia,,200,
0009-0002-6975-433X,zachary walton,zachary,walton,,200,
0009-0002-6982-6428,Jessie Liu,Jessie,Liu,,200,
0009-0002-6990-7324,Akira Iwata,Akira,Iwata,,200,
0009-0002-7021-4437,Yi Jia Liow,Yi Jia,Liow,,200,
0009-0002-7037-0632,Mengfei Wang,Mengfei,Wang,,200,
0009-0002-7042-1428,Laura Katsnelson,Laura,Katsnelson,,200,
0009-0002-7043-7972,Timothy Fuentes,Timothy,Fuentes,,200,
0009-0002-7045-2822,Katherine Eremin,Katherine Eremin,,,200,
0009-0002-7050-1794,Ishita Sen,Ishita,Sen,,200,
0009-0002-7053-983X,Margaret  Laws ,Margaret ,Laws ,,200,
0009-0002-7063-2268,Jonathan B. Taylor,Jonathan,Taylor,Jonathan B. Taylor,200,
0009-0002-7076-5327,Patricia Tung,Patricia,Tung,,200,
0009-0002-7086-7323,Casper L'Esperance-Kerckhoff,Casper,L'Esperance-Kerckhoff,,200,
0009-0002-7122-4565,Reid Singer,Reid,Singer,,200,
0009-0002-7133-1598,Ehsan Moghadam,Ehsan Moghadam,,,200,
0009-0002-7145-2584,Hannah Whipple,Hannah,Whipple,,200,
0009-0002-7147-6383,Sarah Broas,Sarah,Broas,,200,
0009-0002-7149-9841,Angela Gao,Angela,Gao,,200,
0009-0002-7175-5198,Alaa Obeid AlAli ,Alaa,Obeid AlAli ,,200,
0009-0002-7247-4064,Eliana Buckner,Eliana,Buckner,,200,
0009-0002-7266-2233,Uriel Sanchez-Rangel,Uriel,Sanchez-Rangel,,200,
0009-0002-7295-4236,Pamela Mason,Pamela,Mason,,200,
0009-0002-7295-8317,Ethan Yang Feng,Ethan,Feng,Ethan Yang Feng,200,
0009-0002-7300-3766,Lorenzo McClellan,Lorenzo,McClellan,,200,
0009-0002-7332-4324,Moira Quinn,Moira,Quinn,,200,
0009-0002-7340-3452,Walker Rickord,Walker,Rickord,,200,
0009-0002-7347-9174,Ton Trong Hoang,Ton Trong,Hoang,,200,
0009-0002-7417-329X,Sophia Moriah Villa,Sophia Moriah,Villa,,200,
0009-0002-7427-8737,Wei Meng Vincent Chia,Wei Meng Vincent,Chia,Wei Meng Vincent Chia,200,
0009-0002-7462-7933,Kelley Woehl,Kelley,Woehl,,200,
0009-0002-7517-5270,Lucy Song,Lucy,Song,,200,
0009-0002-7522-9566,Victoria Ono,Victoria,Ono,,200,
0009-0002-7538-2739,Sang Bin Byeon,Sang Bin,Byeon,,200,
0009-0002-7569-9162,Dalia A Fantini,Dalia Angela,Fantini,Dalia A Fantini,200,
0009-0002-7576-2248,Sherry Chen,Sherry,Chen,,200,
